,PPT INCINCHES,STORAGEAF,OUTFLOWCFS,INFLOWCFS
2009-02-07,0.0,1036063.0,692.0,2074.0
2009-02-08,0.12,1036530.0,1373.0,2033.0
2009-02-09,0.16,1039737.0,1096.0,2379.0
2009-02-10,0.2,1043085.0,821.0,2423.0
2009-02-11,0.28,1044627.0,1541.0,2222.0
2009-02-12,0.12,1045500.0,1896.0,3012.0
2009-02-13,0.8,1049533.0,1287.0,2732.0
2009-02-14,0.0,1051891.0,888.0,2185.0
2009-02-15,0.8,1059597.0,12.0,3829.0
2009-02-16,1.04,1069386.0,10.0,4945.0
2009-02-17,0.72,1078896.0,902.0,5738.0
2009-02-18,0.12,1085842.0,736.0,4238.0
2009-02-19,0.0,1090191.0,1101.0,3270.0
2009-02-20,0.0,1093028.0,732.0,2260.0
2009-02-21,0.0,1097953.0,354.0,2826.0
2009-02-22,2.6,1117104.0,1410.0,10994.0
2009-02-23,0.72,1188491.0,426.0,36411.0
2009-02-24,0.2,1252892.0,423.0,32924.0
2009-02-25,0.24,1287745.0,32.0,17704.0
2009-02-26,0.12,1319706.0,105.0,16197.0
2009-02-27,0.0,1343307.0,362.0,12368.0
2009-02-28,0.0,1360570.0,623.0,9266.0
2009-03-01,1.08,1384829.0,656.0,12932.0
2009-03-02,0.68,1462012.0,175.0,39010.0
2009-03-03,0.36,1531345.0,1022.0,36020.0
2009-03-04,0.0,1574012.0,609.0,22169.0
2009-03-05,0.0,1603186.0,593.0,15288.0
2009-03-06,0.0,1625337.0,683.0,11875.0
2009-03-07,0.0,1643929.0,844.0,10240.0
2009-03-08,0.0,1659336.0,829.0,8612.0
2009-03-09,0.0,1673541.0,819.0,8013.0
2009-03-10,0.0,1685678.0,880.0,7042.0
2009-03-11,0.0,1696748.0,890.0,6552.0
2009-03-12,0.0,1707682.0,672.0,6174.0
2009-03-13,0.0,1717620.0,651.0,5754.0
2009-03-14,0.0,1727886.0,561.0,5730.0
2009-03-15,0.08,1739535.0,22.0,5969.0
2009-03-16,0.0,1755089.0,365.0,8167.0
2009-03-17,0.0,1771904.0,1035.0,9526.0
2009-03-18,0.0,1786390.0,1802.0,9131.0
2009-03-19,0.0,1802618.0,0.0,8280.0
2009-03-20,0.0,1818655.0,0.0,8029.0
2009-03-21,0.36,1835390.0,0.0,8477.0
2009-03-22,0.28,1853237.0,0.0,9019.0
2009-03-23,0.0,1868289.0,0.0,7618.0
2009-03-24,0.0,1881705.0,0.0,6870.0
2009-03-25,0.0,1894683.0,0.0,6603.0
2009-03-26,0.0,1907829.0,2.0,6674.0
2009-03-27,0.0,1921656.0,2.0,6997.0
2009-03-28,0.0,1936279.0,2.0,7504.0
2009-03-29,0.0,1951398.0,27.0,7711.0
2009-03-30,0.0,1965141.0,248.0,7206.0
2009-03-31,0.0,1977695.0,306.0,6819.0
2009-04-01,0.0,1989884.0,88.0,6227.0
2009-04-02,0.0,1999590.0,530.0,5489.0
2009-04-03,0.0,2005304.0,3266.0,6271.0
2009-04-04,0.0,2012621.0,1772.0,5487.0
2009-04-05,0.0,2019744.0,1964.0,5674.0
2009-04-06,0.0,2025712.0,1450.0,4601.0
2009-04-07,0.0,2031692.0,2306.0,5297.0
2009-04-08,0.08,2036185.0,3259.0,5673.0
2009-04-09,0.28,2040471.0,3699.0,5823.0
2009-04-10,0.24,2043583.0,3815.0,5347.0
2009-04-11,0.0,2042510.0,5537.0,5182.0
2009-04-12,0.0,2045409.0,3583.0,2490.0
2009-04-13,0.0,2043905.0,5783.0,7519.0
2009-04-14,0.0,2042295.0,5700.0,4784.0
2009-04-15,0.0,2045623.0,3564.0,5517.0
2009-04-16,0.0,2051107.0,2178.0,5007.0
2009-04-17,0.0,2058435.0,1005.0,4781.0
2009-04-18,0.0,2065350.0,1247.0,4743.0
2009-04-19,0.0,2075969.0,103.0,5527.0
2009-04-20,0.0,2083796.0,2332.0,6436.0
2009-04-21,0.0,2088481.0,4611.0,7037.0
2009-04-22,0.0,2086955.0,7250.0,6597.0
2009-04-23,0.0,2084559.0,9015.0,8520.0
2009-04-24,0.0,2080206.0,8821.0,6024.0
2009-04-25,0.0,2075644.0,8251.0,6024.0
2009-04-26,0.0,2077924.0,4925.0,6294.0
2009-04-27,0.0,2073256.0,7096.0,5250.0
2009-04-28,0.0,2069355.0,7793.0,5367.0
2009-04-29,0.0,2061999.0,7519.0,3908.0
2009-04-30,0.0,2055092.0,8462.0,5096.0
2009-05-01,1.04,2050999.0,6911.0,4885.0
2009-05-02,0.72,2068813.0,5416.0,14416.0
2009-05-03,0.52,2091972.0,3580.0,15201.0
2009-05-04,0.68,2106854.0,5306.0,13055.0
2009-05-05,0.08,2152176.0,5232.0,27896.0
2009-05-06,0.0,2173299.0,6679.0,17481.0
2009-05-07,0.0,2189942.0,5341.0,13655.0
2009-05-08,0.0,2206560.0,3589.0,12070.0
2009-05-09,0.0,2222355.0,2290.0,10411.0
2009-05-10,0.0,2238573.0,1227.0,9222.0
2009-05-11,0.0,2248435.0,3771.0,9014.0
2009-05-12,0.0,2255900.0,4246.0,8121.0
2009-05-13,0.0,2260623.0,4823.0,7322.0
2009-05-14,0.0,2261776.0,5729.0,6400.0
2009-05-15,0.0,2263506.0,5444.0,6421.0
2009-05-16,0.0,2267316.0,4610.0,6646.0
2009-05-17,0.0,2265353.0,7155.0,6322.0
2009-05-18,0.0,2272993.0,3053.0,6985.0
2009-05-19,0.0,2275888.0,4372.0,6005.0
2009-05-20,0.0,2282497.0,2116.0,5625.0
2009-05-21,0.0,2285516.0,3479.0,4974.0
2009-05-22,0.0,2283542.0,5164.0,4534.0
2009-05-23,0.0,2286446.0,3402.0,4738.0
2009-05-24,0.0,2286911.0,3126.0,3808.0
2009-05-25,0.0,2286097.0,4759.0,4028.0
2009-05-26,0.0,2280525.0,6274.0,3629.0
2009-05-27,0.0,2277278.0,4871.0,3353.0
2009-05-28,0.0,2276467.0,3520.0,3418.0
2009-05-29,0.0,2279481.0,1816.0,3363.0
2009-05-30,0.0,2282846.0,1144.0,2842.0
2009-05-31,0.0,2282265.0,2672.0,2414.0
2009-06-01,0.0,2281337.0,3318.0,3187.0
2009-06-02,0.0,2273572.0,6366.0,2364.0
2009-06-03,0.2,2265248.0,6624.0,2612.0
2009-06-04,0.2,2256601.0,7398.0,3129.0
2009-06-05,0.0,2246942.0,7321.0,3378.0
2009-06-06,0.0,2241322.0,6029.0,2503.0
2009-06-07,0.0,2236169.0,5320.0,2792.0
2009-06-08,0.0,2228170.0,5229.0,1296.0
2009-06-09,0.0,2223950.0,4904.0,2924.0
2009-06-10,0.0,2217119.0,4836.0,1373.0
2009-06-11,0.0,2211892.0,4986.0,2433.0
2009-06-12,0.0,2202482.0,6108.0,1463.0
2009-06-13,0.0,2196262.0,5651.0,2724.0
2009-06-14,0.0,2190730.0,4806.0,2337.0
2009-06-15,0.0,2184084.0,5471.0,1997.0
2009-06-16,0.0,2184984.0,1591.0,2189.0
2009-06-17,0.0,2180934.0,4710.0,2542.0
2009-06-18,0.0,2172626.0,5209.0,1311.0
2009-06-19,0.0,2164116.0,5933.0,1795.0
2009-06-20,0.0,2156634.0,5201.0,1555.0
2009-06-21,0.0,2149950.0,5231.0,1974.0
2009-06-22,0.0,2141170.0,6537.0,2180.0
2009-06-23,0.0,2130425.0,6623.0,1561.0
2009-06-24,0.0,2120600.0,6250.0,1945.0
2009-06-25,0.0,2114984.0,5023.0,1841.0
2009-06-26,0.0,2105977.0,6005.0,1425.0
2009-06-27,0.0,2097435.0,6792.0,2728.0
2009-06-28,0.0,2086519.0,6540.0,1039.0
2009-06-29,0.0,2070980.0,9143.0,1488.0
2009-06-30,0.0,2057141.0,8992.0,2242.0
2009-07-01,0.0,2035115.0,12620.0,1607.0
2009-07-02,0.0,2016021.0,12214.0,2777.0
2009-07-03,0.0,1994734.0,12111.0,1510.0
2009-07-04,0.0,1981156.0,8444.0,1721.0
2009-07-05,0.0,1962533.0,10894.0,1685.0
2009-07-06,0.0,1944968.0,10650.0,1982.0
2009-07-07,0.0,1924636.0,11479.0,1296.0
2009-07-08,0.0,1906909.0,10785.0,2019.0
2009-07-09,0.0,1885753.0,12410.0,2126.0
2009-07-10,0.0,1868993.0,10347.0,1806.0
2009-07-11,0.0,1858144.0,7149.0,1814.0
2009-07-12,0.0,1842355.0,9570.0,1621.0
2009-07-13,0.0,1823298.0,11245.0,1782.0
2009-07-14,0.0,1803206.0,11951.0,1956.0
2009-07-15,0.0,1780746.0,12920.0,1775.0
2009-07-16,0.0,1758462.0,13295.0,2273.0
2009-07-17,0.0,1741450.0,10837.0,2510.0
2009-07-18,0.0,1727315.0,9209.0,2194.0
2009-07-19,0.0,1715914.0,7155.0,1556.0
2009-07-20,0.0,1702020.0,9503.0,2642.0
2009-07-21,0.0,1686052.0,10186.0,2127.0
2009-07-22,0.0,1676896.0,6545.0,2269.0
2009-07-23,0.0,1660447.0,10275.0,2009.0
2009-07-24,0.0,1643377.0,10571.0,2070.0
2009-07-25,0.0,1638234.0,4939.0,2481.0
2009-07-26,0.0,1626979.0,7912.0,2345.0
2009-07-27,0.0,1607888.0,11988.0,2443.0
2009-07-28,0.0,1590033.0,10801.0,2040.0
2009-07-29,0.0,1576510.0,8412.0,1705.0
2009-07-30,0.0,1563600.0,8644.0,2316.0
2009-07-31,0.0,1553150.0,7144.0,1870.0
2009-08-01,0.0,1540375.0,8602.0,2334.0
2009-08-02,0.0,1531783.0,6281.0,1843.0
2009-08-03,0.0,1516001.0,9837.0,2073.0
2009-08-04,0.0,1500920.0,9712.0,2295.0
2009-08-05,0.0,1492222.0,6343.0,2021.0
2009-08-06,0.0,1488187.0,4313.0,2429.0
2009-08-07,0.0,1485014.0,4428.0,2829.0
2009-08-08,0.0,1479796.0,4670.0,2123.0
2009-08-09,0.0,1479882.0,2007.0,2161.0
2009-08-10,0.0,1472545.0,5906.0,2367.0
2009-08-11,0.0,1464217.0,5763.0,1645.0
2009-08-12,0.0,1458625.0,5607.0,2889.0
2009-08-13,0.0,1450688.0,5486.0,1676.0
2009-08-14,0.0,1445049.0,4381.0,1637.0
2009-08-15,0.0,1447488.0,1379.0,2662.0
2009-08-16,0.0,1448161.0,1475.0,1887.0
2009-08-17,0.0,1440599.0,5672.0,1972.0
2009-08-18,0.0,1434402.0,5460.0,2400.0
2009-08-19,0.0,1428139.0,5312.0,2349.0
2009-08-20,0.0,1423392.0,4662.0,2147.0
2009-08-21,0.0,1416252.0,5871.0,2353.0
2009-08-22,0.0,1413932.0,2902.0,1837.0
2009-08-23,0.0,1413683.0,2763.0,2789.0
2009-08-24,0.0,1412856.0,2708.0,2381.0
2009-08-25,0.0,1403773.0,6780.0,2288.0
2009-08-26,0.0,1396700.0,5767.0,2627.0
2009-08-27,0.0,1392680.0,4666.0,2375.0
2009-08-28,0.0,1389078.0,3996.0,2346.0
2009-08-29,0.0,1390633.0,1429.0,2272.0
2009-08-30,0.0,1390305.0,2151.0,2133.0
2009-08-31,0.0,1383116.0,4981.0,1526.0
2009-09-01,0.0,1376033.0,4924.0,1531.0
2009-09-02,0.0,1372541.0,4571.0,2866.0
2009-09-03,0.0,1367437.0,4208.0,1733.0
2009-09-04,0.0,1365334.0,2768.0,1817.0
2009-09-05,0.0,1364607.0,2094.0,1383.0
2009-09-06,0.0,1363153.0,2444.0,2225.0
2009-09-07,0.0,1361538.0,2067.0,1335.0
2009-09-08,0.0,1358394.0,3767.0,2228.0
2009-09-09,0.0,1355577.0,3187.0,1897.0
2009-09-10,0.0,1352121.0,3361.0,1799.0
2009-09-11,0.0,1347389.0,3154.0,866.0
2009-09-12,0.0,1347869.0,1356.0,1710.0
2009-09-13,0.0,1350997.0,127.0,1734.0
2009-09-14,0.24,1352844.0,876.0,1849.0
2009-09-15,0.0,1352764.0,1899.0,1889.0
2009-09-16,0.0,1350355.0,3015.0,1863.0
2009-09-17,0.0,1348110.0,2790.0,1685.0
2009-09-18,0.0,1342828.0,3455.0,862.0
2009-09-19,0.0,1346428.0,654.0,2594.0
2009-09-20,0.0,1350114.0,96.0,2040.0
2009-09-21,0.0,1344987.0,3805.0,1446.0
2009-09-22,0.0,1345630.0,2110.0,2031.0
2009-09-23,0.0,1343627.0,2461.0,1558.0
2009-09-24,0.0,1340032.0,4063.0,2356.0
2009-09-25,0.0,1336524.0,3306.0,1621.0
2009-09-26,0.0,1335966.0,1786.0,1589.0
2009-09-27,0.0,1336524.0,2054.0,2468.0
2009-09-28,0.0,1334533.0,2035.0,1078.0
2009-09-29,0.0,1339714.0,102.0,2806.0
2009-09-30,0.0,1336524.0,2811.0,1458.0
2009-10-01,0.0,1337082.0,2112.0,2343.0
2009-10-02,0.0,1332624.0,3855.0,1608.0
2009-10-03,0.0,1334374.0,679.0,1679.0
2009-10-04,0.0,1338596.0,92.0,2250.0
2009-10-05,0.0,1334533.0,2911.0,866.0
2009-10-06,0.0,1329446.0,4285.0,1870.0
2009-10-07,0.0,1327146.0,4148.0,3037.0
2009-10-08,0.0,1322078.0,4513.0,2066.0
2009-10-09,0.0,1315052.0,5245.0,1751.0
2009-10-10,0.0,1317733.0,1034.0,2437.0
2009-10-11,0.0,1321050.0,112.0,1841.0
2009-10-12,0.0,1318680.0,3148.0,1993.0
2009-10-13,1.48,1314579.0,4935.0,2921.0
2009-10-14,0.08,1315288.0,3805.0,4143.0
2009-10-15,0.0,1315209.0,3293.0,3279.0
2009-10-16,0.04,1315052.0,2579.0,2552.0
2009-10-17,0.0,1317733.0,985.0,2322.0
2009-10-18,0.0,1319548.0,980.0,1850.0
2009-10-19,0.12,1318680.0,2589.0,2296.0
2009-10-20,0.0,1317733.0,2571.0,2102.0
2009-10-21,0.0,1316470.0,2730.0,2133.0
2009-10-22,0.0,1315130.0,2742.0,2043.0
2009-10-23,0.0,1307266.0,5767.0,1819.0
2009-10-24,0.0,1306168.0,3408.0,2882.0
2009-10-25,0.0,1305854.0,2368.0,2218.0
2009-10-26,0.0,1299903.0,4985.0,2120.0
2009-10-27,0.0,1299044.0,2690.0,2327.0
2009-10-28,0.0,1296076.0,3619.0,2117.0
2009-10-29,0.0,1294906.0,3278.0,2781.0
2009-10-30,0.0,1292179.0,3280.0,1927.0
2009-10-31,0.0,1290389.0,3513.0,2605.0
2009-11-01,0.0,1288756.0,3727.0,2965.0
2009-11-02,0.0,1284718.0,3613.0,1646.0
2009-11-03,0.0,1283942.0,3720.0,3324.0
2009-11-04,0.0,1279992.0,3491.0,1577.0
2009-11-05,0.0,1279373.0,3532.0,3245.0
2009-11-06,0.08,1275664.0,3753.0,1867.0
2009-11-07,0.0,1269422.0,4500.0,1441.0
2009-11-08,0.0,1264120.0,4924.0,2285.0
2009-11-09,0.0,1259446.0,4792.0,2500.0
2009-11-10,0.0,1253655.0,4540.0,1632.0
2009-11-11,0.08,1246493.0,4319.0,767.0
2009-11-12,0.0,1240270.0,4309.0,1175.0
2009-11-13,0.0,1234070.0,4101.0,992.0
2009-11-14,0.0,1227365.0,4098.0,805.0
2009-11-15,0.0,1221960.0,3958.0,1310.0
2009-11-16,0.0,1213959.0,4131.0,116.0
2009-11-17,0.6,1207185.0,4149.0,821.0
2009-11-18,0.0,1201547.0,4322.0,1462.0
2009-11-19,0.0,1194895.0,4185.0,884.0
2009-11-20,0.48,1188932.0,4523.0,1566.0
2009-11-21,0.0,1181598.0,4669.0,933.0
2009-11-22,0.0,1174078.0,4946.0,1215.0
2009-11-23,0.0,1166593.0,4748.0,1014.0
2009-11-24,0.0,1160224.0,4289.0,1070.0
2009-11-25,0.0,1149354.0,6735.0,1440.0
2009-11-26,0.0,1150358.0,1286.0,1698.0
2009-11-27,0.8,1147919.0,2236.0,1014.0
2009-11-28,0.0,1145842.0,2091.0,1057.0
2009-11-29,0.0,1143409.0,2135.0,959.0
2009-11-30,0.0,1136561.0,5329.0,1926.0
2009-12-01,0.0,1127405.0,5290.0,748.0
2009-12-02,0.0,1118582.0,5561.0,1018.0
2009-12-03,0.0,1109038.0,5582.0,961.0
2009-12-04,0.0,1100525.0,5591.0,1373.0
2009-12-05,0.0,1100804.0,1424.0,1541.0
2009-12-06,0.0,1100386.0,1357.0,1140.0
2009-12-07,0.0,1091090.0,5044.0,468.0
2009-12-08,0.0,1084946.0,5158.0,2072.0
2009-12-09,0.0,1079788.0,3314.0,725.0
2009-12-10,0.0,1071844.0,4980.0,1010.0
2009-12-11,1.2,1063464.0,6034.0,1531.0
2009-12-12,1.08,1067069.0,1065.0,3195.0
2009-12-13,0.36,1069386.0,2134.0,3234.0
2009-12-14,0.0,1063464.0,4176.0,1325.0
2009-12-15,0.04,1064688.0,4066.0,1840.0
2009-12-16,0.2,1064552.0,2555.0,1913.0
2009-12-17,0.04,1064416.0,1781.0,1680.0
2009-12-18,0.0,1062446.0,1692.0,877.0
2009-12-19,0.0,1062106.0,1815.0,1579.0
2009-12-20,0.12,1061903.0,1486.0,1636.0
2009-12-21,0.24,1058987.0,2815.0,1286.0
2009-12-22,0.0,1057836.0,2633.0,1987.0
2009-12-23,0.0,1055198.0,2929.0,1758.0
2009-12-24,0.0,1047851.0,4706.0,1365.0
2009-12-25,0.0,1046440.0,2191.0,1386.0
2009-12-26,0.0,1044224.0,2187.0,1174.0
2009-12-27,0.24,1042883.0,2609.0,1946.0
2009-12-28,0.0,1033930.0,5134.0,530.0
2009-12-29,0.32,1032997.0,2428.0,1926.0
2009-12-30,0.24,1028941.0,1673.0,1709.0
2009-12-31,0.0,1029538.0,1321.0,1592.0
2010-01-01,0.12,1028409.0,1920.0,1453.0
2010-01-02,0.0,1029738.0,1327.0,1967.0
2010-01-03,0.0,1029206.0,1871.0,1614.0
2010-01-04,0.0,1025624.0,2765.0,965.0
2010-01-05,0.0,1020728.0,3696.0,1132.0
2010-01-06,0.04,1018485.0,2554.0,1696.0
2010-01-07,0.0,1012167.0,4394.0,977.0
2010-01-08,0.04,1010526.0,1961.0,1365.0
2010-01-09,0.0,1012036.0,1085.0,1847.0
2010-01-10,0.0,1013087.0,927.0,1430.0
2010-01-11,0.0,1009149.0,2571.0,656.0
2010-01-12,1.04,1014073.0,1654.0,3973.0
2010-01-13,0.56,1028874.0,1666.0,8928.0
2010-01-14,0.28,1034529.0,2711.0,5380.0
2010-01-15,0.0,1036663.0,2572.0,3620.0
2010-01-16,0.0,1040272.0,1090.0,2847.0
2010-01-17,1.0,1047650.0,1058.0,4548.0
2010-01-18,0.8,1056956.0,4342.0,8587.0
2010-01-19,1.72,1072664.0,4216.0,11986.0
2010-01-20,1.32,1089777.0,3802.0,11947.0
2010-01-21,0.48,1106382.0,1298.0,9422.0
2010-01-22,0.12,1116894.0,1239.0,6290.0
2010-01-23,0.16,1126485.0,375.0,4986.0
2010-01-24,0.24,1134356.0,530.0,4308.0
2010-01-25,0.8,1143982.0,111.0,4732.0
2010-01-26,0.08,1155176.0,1166.0,6728.0
2010-01-27,0.0,1166520.0,112.0,5634.0
2010-01-28,0.0,1174880.0,587.0,4650.0
2010-01-29,0.0,1183282.0,106.0,4074.0
2010-01-30,0.24,1191432.0,517.0,4431.0
2010-01-31,0.0,1190456.0,634.0,4046.0
2010-02-01,0.0,1202288.0,1730.0,3597.0
2010-02-02,0.04,1205699.0,1486.0,2951.0
2010-02-03,0.0,1202358.0,930.0,3578.0
2010-02-04,0.4,1206813.0,1326.0,3552.0
2010-02-05,0.16,1213661.0,1922.0,5339.0
2010-02-06,0.48,1226162.0,1006.0,7392.0
2010-02-07,0.0,1236411.0,956.0,6123.0
2010-02-08,0.44,1244138.0,1589.0,5497.0
2010-02-09,0.48,1251213.0,1899.0,5472.0
2010-02-10,0.0,1256998.0,1589.0,4486.0
2010-02-11,0.0,1261896.0,1431.0,3986.0
2010-02-12,0.04,1269499.0,112.0,3883.0
2010-02-13,0.0,1275278.0,1174.0,4135.0
2010-02-14,0.0,1281076.0,1020.0,3912.0
2010-02-15,0.0,1285261.0,1762.0,3924.0
2010-02-16,0.0,1290311.0,1259.0,3830.0
2010-02-17,0.0,1296544.0,1242.0,4400.0
2010-02-18,0.0,1301859.0,1609.0,4348.0
2010-02-19,0.0,1307031.0,1565.0,4114.0
2010-02-20,0.2,1313870.0,924.0,4420.0
2010-02-21,0.04,1321287.0,986.0,4731.0
2010-02-22,0.0,1327146.0,1291.0,4175.0
2010-02-23,0.68,1332624.0,1135.0,4212.0
2010-02-24,0.4,1341949.0,1180.0,5681.0
2010-02-25,0.0,1350756.0,1045.0,5488.0
2010-02-26,0.6,1361458.0,653.0,5948.0
2010-02-27,0.08,1373028.0,940.0,6902.0
2010-02-28,0.0,1385646.0,861.0,7195.0
2010-03-01,0.0,1396371.0,831.0,6300.0
2010-03-02,0.36,1407732.0,1315.0,7067.0
2010-03-03,0.76,1422229.0,1184.0,8500.0
2010-03-04,0.0,1434653.0,1048.0,7330.0
2010-03-05,0.0,1443704.0,1262.0,5800.0
2010-03-06,0.0,1452796.0,900.0,5500.0
2010-03-07,0.0,1460657.0,952.0,4972.0
2010-03-08,0.04,1465404.0,1678.0,4014.0
2010-03-09,0.12,1472886.0,1598.0,5432.0
2010-03-10,0.2,1477832.0,1983.0,4495.0
2010-03-11,0.0,1480565.0,2081.0,3356.0
2010-03-12,0.68,1489817.0,1131.0,5958.0
2010-03-13,0.0,1499195.0,1250.0,5983.0
2010-03-14,0.0,1506364.0,1266.0,4953.0
2010-03-15,0.0,1511301.0,2456.0,4979.0
2010-03-16,0.0,1515827.0,2436.0,4706.0
2010-03-17,0.0,1520001.0,2370.0,4554.0
2010-03-18,0.0,1526888.0,1569.0,5037.0
2010-03-19,0.0,1530820.0,3051.0,5113.0
2010-03-20,0.0,1538794.0,944.0,4941.0
2010-03-21,0.0,1546798.0,710.0,4820.0
2010-03-22,0.0,1555360.0,728.0,5029.0
2010-03-23,0.0,1564489.0,809.0,5558.0
2010-03-24,0.16,1574993.0,121.0,5468.0
2010-03-25,0.04,1580174.0,3022.0,5910.0
2010-03-26,0.0,1584650.0,3163.0,5126.0
2010-03-27,0.0,1589135.0,3025.0,5363.0
2010-03-28,0.0,1597501.0,732.0,4984.0
2010-03-29,0.04,1607888.0,77.0,5403.0
2010-03-30,0.12,1629719.0,38.0,11152.0
2010-03-31,0.08,1650006.0,40.0,10121.0
2010-04-01,0.0,1665268.0,87.0,7848.0
2010-04-02,0.24,1679322.0,672.0,7784.0
2010-04-03,0.0,1691864.0,690.0,7062.0
2010-04-04,1.0,1705321.0,121.0,7452.0
2010-04-05,0.0,1719043.0,393.0,6849.0
2010-04-06,0.0,1729982.0,659.0,6083.0
2010-04-07,0.0,1739056.0,1620.0,6300.0
2010-04-08,0.0,1750758.0,780.0,6676.0
2010-04-09,0.0,1761744.0,724.0,6655.0
2010-04-10,0.0,1774338.0,1010.0,7111.0
2010-04-11,0.6,1786780.0,1123.0,7417.0
2010-04-12,0.68,1804383.0,103.0,9035.0
2010-04-13,0.2,1820333.0,85.0,8027.0
2010-04-14,0.0,1834794.0,85.0,7394.0
2010-04-15,0.0,1846942.0,314.0,6475.0
2010-04-16,0.0,1855740.0,1949.0,6424.0
2010-04-17,0.0,1867987.0,77.0,6316.0
2010-04-18,0.0,1880794.0,103.0,6611.0
2010-04-19,0.0,1894276.0,103.0,6957.0
2010-04-20,0.96,1911918.0,103.0,9060.0
2010-04-21,0.28,1928649.0,1125.0,9582.0
2010-04-22,0.0,1940930.0,1452.0,7644.0
2010-04-23,0.0,1953372.0,1646.0,7957.0
2010-04-24,0.0,1967856.0,96.0,7503.0
2010-04-25,0.0,1984203.0,91.0,8361.0
2010-04-26,0.0,1998851.0,544.0,8016.0
2010-04-27,1.32,2031799.0,293.0,17142.0
2010-04-28,0.28,2065891.0,952.0,18146.0
2010-04-29,0.0,2091317.0,894.0,13703.0
2010-04-30,0.0,2113554.0,577.0,11725.0
2010-05-01,0.0,2134630.0,89.0,10893.0
2010-05-02,0.0,2154404.0,902.0,10830.0
2010-05-03,0.0,2174532.0,73.0,10429.0
2010-05-04,0.0,2196149.0,73.0,11001.0
2010-05-05,0.0,2216891.0,453.0,10998.0
2010-05-06,0.0,2231482.0,2730.0,10304.0
2010-05-07,0.0,2242239.0,3890.0,9318.0
2010-05-08,0.0,2258443.0,835.0,9000.0
2010-05-09,0.0,2275077.0,923.0,9504.0
2010-05-10,0.44,2291796.0,995.0,9493.0
2010-05-11,0.0,2307899.0,1011.0,8968.0
2010-05-12,0.0,2315862.0,3856.0,7942.0
2010-05-13,0.0,2323375.0,4394.0,8334.0
2010-05-14,0.0,2331494.0,4705.0,8915.0
2010-05-15,0.0,2341758.0,3360.0,8569.0
2010-05-16,0.0,2357866.0,1389.0,9603.0
2010-05-17,0.08,2368211.0,4561.0,10040.0
2010-05-18,0.0,2383488.0,2335.0,10060.0
2010-05-19,0.04,2392472.0,2335.0,6860.0
2010-05-20,0.0,2402801.0,2316.0,7485.0
2010-05-21,0.0,2411714.0,5075.0,9786.0
2010-05-22,0.0,2421980.0,3488.0,8591.0
2010-05-23,0.0,2431268.0,2336.0,7181.0
2010-05-24,0.0,2438312.0,3414.0,7060.0
2010-05-25,0.24,2443180.0,4417.0,6948.0
2010-05-26,0.0,2450858.0,4349.0,8193.0
2010-05-27,0.4,2460145.0,3976.0,8838.0
2010-05-28,0.0,2467616.0,3636.0,7341.0
2010-05-29,0.0,2476209.0,3347.0,7682.0
2010-05-30,0.0,2484207.0,3173.0,7390.0
2010-05-31,0.0,2493582.0,3221.0,8053.0
2010-06-01,0.0,2505087.0,2900.0,8887.0
2010-06-02,0.0,2515635.0,3543.0,8763.0
2010-06-03,0.0,2530205.0,2840.0,10373.0
2010-06-04,0.04,2548971.0,2496.0,12111.0
2010-06-05,0.0,2567582.0,2175.0,11536.0
2010-06-06,0.0,2586287.0,1702.0,11164.0
2010-06-07,0.0,2603942.0,1798.0,10756.0
2010-06-08,0.0,2619250.0,2410.0,10379.0
2010-06-09,0.0,2632825.0,2707.0,9720.0
2010-06-10,0.0,2646449.0,1396.0,8395.0
2010-06-11,0.0,2654189.0,3436.0,7328.0
2010-06-12,0.0,2662061.0,3182.0,7326.0
2010-06-13,0.0,2670344.0,3109.0,7483.0
2010-06-14,0.0,2677747.0,3622.0,7467.0
2010-06-15,0.0,2685409.0,3506.0,7600.0
2010-06-16,0.0,2691523.0,3910.0,7033.0
2010-06-17,0.0,2696735.0,3837.0,6704.0
2010-06-18,0.0,2701431.0,3825.0,6332.0
2010-06-19,0.0,2704565.0,4052.0,5680.0
2010-06-20,0.0,2709271.0,3797.0,6345.0
2010-06-21,0.0,2707702.0,5065.0,5109.0
2010-06-22,0.0,2707048.0,5077.0,4104.0
2010-06-23,0.0,2705872.0,5458.0,5137.0
2010-06-24,0.0,2705872.0,4707.0,4715.0
2010-06-25,0.0,2705480.0,4913.0,4843.0
2010-06-26,0.0,2706525.0,4461.0,5168.0
2010-06-27,0.0,2712412.0,3182.0,6239.0
2010-06-28,0.0,2716472.0,3256.0,5536.0
2010-06-29,0.0,2718700.0,3616.0,4832.0
2010-06-30,0.0,2719225.0,4153.0,4650.0
2010-07-01,0.0,2715817.0,5512.0,3895.0
2010-07-02,0.0,2712935.0,5850.0,4670.0
2010-07-03,0.0,2711233.0,5878.0,4979.0
2010-07-04,0.0,2705219.0,6419.0,3633.0
2010-07-05,0.0,2700909.0,5839.0,3924.0
2010-07-06,0.0,2694910.0,6899.0,3903.0
2010-07-07,0.0,2685798.0,8741.0,4283.0
2010-07-08,0.0,2677228.0,8747.0,4292.0
2010-07-09,0.0,2667106.0,8824.0,4196.0
2010-07-10,0.0,2656892.0,9214.0,4203.0
2010-07-11,0.0,2644519.0,9287.0,3238.0
2010-07-12,0.0,2632568.0,9341.0,3482.0
2010-07-13,0.0,2620274.0,9279.0,3160.0
